id,parada,sentido,direccion,latitud,longitud
47,Los Castros 95,Bustamante,Avenida Los Castros 95,"43,46903554632906","-3,8129878847929226"
48,Los Castros 115,J.Bustamante,Los Castros . Frente 115,"43,46805636725338","-3,8174669500890768"
49,Bajada San Juan,J.Bustamante,Avenida Los Castros,"43,46598039531901","-3,823956415120177"
50,Bajada del Caleruco,J.Bustamante,Avenida Los Castros,"43,46425679438827","-3,8301065880004255"
51,Los Castros 136,J.Bustamante,Avenida Los Castros  136,"43,46210270806155","-3,834197269453107"
52,Gutierrez Solana 34,J.Bustamante,Gutierrez Solana  34,"43,45994007588364","-3,8389183613022886"
53,Barrio Hospitalillo 40,LLuja,Barrio Hospitalillo 40,"43,45406423964517","-3,860257207338805"
34,Castros 38,J.Bustamante,Avenida Los Castros 38,"43,472676047999045","-3,7916331822855303"
35,Los Castros 23,L.Quintanilla Isasi,Avenida Los Castros 23,"43,47326794827508","-3,7879134745385854"
36,Torres Quevedo 12,L.Quintanilla Isasi,Torres Quevedo 12,"43,456903678027786","-3,835480818332079"
37,Gerardo Diego,J.Bustamante,Gerardo Diego,"43,455796386531865","-3,845915888772608"
38,Joaquin Bustamante 10,Valdecilla,Joaquin Bustamante 10,"43,45652991387372","-3,8397982954125554"
39,Joaquin Bustamante 5,Valdecilla,Joaquin Bustamante 5,"43,45652242391298","-3,8358512186762215"
40,Plaza Brisas,J.Bustamante,Avenida los Castros,"43,47384461482046","-3,785310651573073"
41,Los Castros 20,J.Bustamante,Avenida los Castros 20,"43,47335406404258","-3,788039849072405"
42,Los Castros 39,J.Bustamante,Avenida Los Castros 39,"43,472475940031394","-3,792093866068028"
43,UIMP,J.Bustamante,Avenida Los Castros,"43,47195944076107","-3,7956202299820094"
24,Gutierrez Solana 13,Sardinero,Gutierrez Solana 13,"43,45981563787191","-3,838708965679696"
25,Avenida Los Castros ,Sardinero,Avenida Los Castros ,"43,46201371918224","-3,834064636575819"
26,Avenida de los Castros 155,Sardinero,Avenida Los Castros 155,"43,46440664796153","-3,8291473282780975"
27,Avenida Los Castros 139,Sardinero,Avenida Los Castros 139,"43,46597271951243","-3,823558968797109"
28,Los Castros 119,Sardinero,Avenida Los Castros 119,"43,46794149339373","-3,8173878832482138"
29,Los Castros 76,Joaquin Bustamante,Avenida Los Castros 76,"43,46923403062375","-3,81268009705101"
30,Los Castros 83,Sardinero,Avenida Los Castros 83,"43,46977637923104","-3,807679855367206"
31,Interfacultativo,J.Bustamante,Avenida Los Castros 52,"43,47047201883325","-3,8035421973605263"
32,Parque la Teja,L.Quintanilla Isasi,Avenida Los Castros 55,"43,471180914898106","-3,7990709182116777"
33,Los Castros 53,L.Quintanilla Isasi,Avenida Los Castros 53,"43,47185223397821","-3,79552411186754"
13,Instituto las Llamas,Complejo,Alcalde Vega Lamera,"43,47325883449087","-3,793300126831845"
15,Padre Menni,Complejo,Avenida de Cantabria 52,"43,47646266889223","-3,802602240660286"
16,Avenida de Cantabria 100,Complejo,Avenida de Cantabria 100,"43,47532461481163","-3,8088398906690606"
17,Barrio La Torre 60,Complejo,Barrio La Torre 60,"43,47147599583642","-3,821381356154875"
18,Barrio La Torre 76,Complejo,Barrio La Torre 76,"43,46982011158492","-3,824755461724618"
19,Calle Repuente 16,Complejo,Calle Repuente 16,"43,46912331808301","-3,828449342976562"
20,Calle Repuente 19,Complejo,Avenida Constitución,"43,46728286536938","-3,832163428639962"
21,Calle Repuente 36,Complejo,Calle Repuente 36,"43,464275094494894","-3,834734370454644"
22,Lavapies 34,Complejo,Calle Lavapies ,"43,46269955889443","-3,8404340376156263"
23,Avenida del Deporte 11,Complejo,Avenida del Deporte 11,"43,46134665819538","-3,8471728179567575"
3,Complejo Ruth Beitia,Complejo,Avenida del Deporte (Complejo Deportivo Ruth Beitia) 8,"43,4602279333752","-3,8535745932739593"
4,Polideportivo,Complejo,Avenida del Deporte,"43,45965117988273","-3,856049860249492"
5,Cardenal Herrera Oria 119,Complejo,Cardenal Herrera Oria 119,"43,45497078702008","-3,8550292779388577"
6,Cardenal Herrera Oria 95,Complejo,Cardenal Herrera Oria 95,"43,456260916536685","-3,8507050370795457"
7,Cardenal Herrera Oria 51,Complejo,Cardenal Herrera Oria 51,"43,45779340871909","-3,8459889604054007"
8,Cardenal Herrera Oria 31,Complejo,Cardenal Herrera Oria 31,"43,45850338366543","-3,843271820869954"
9,Cardenal Herrera Oria 23,Tunel de Puertochico,Cardenal Herrera Oria 23,"43,45879567522297","-3,838810078181444"
10,Cardenal Herrera Oria 17,Complejo,Cardenal Herrera Oria 17,"43,45901739662395","-3,836073352475008"
11,Cardenal Herrera Oria,Complejo,Cardenal Herrera Oria,"43,459759693682585","-3,833992244864856"
12,General Davila 117,Complejo,General Davila 117,"43,4628913088706","-3,824955480911801"
153,Correos,A.Odriozola,Calvo Sotelo,"43,46146229872361","-3,806531097903704"
154,Jardines de Pereda,A.Odriozola,Paseo de Pereda,"43,461706665880506","-3,8035374307144334"
156,Pedro San Martin 8,Corban,Avenida Pedro San Martin 8,"43,45883138071663","-3,8279937213356288"
157,Emilio Diaz Caneja 2,Corban,Emilio Diaz Caneja 2,"43,46083021283629","-3,8329327161932665"
397,Calle Repuente,Puertochico,Calle Repuente S/N,"43,4678906238945","-3,8303844139167698"
398,Instituto Alisal,Pctcan,Calle Los ciruelos,"43,45778066699869","-3,855725587391294"
399,Casimiro Sainz 9,Complejo,Casimiro Sainz 9,"43,46419635308919","-3,796823589981051"
400,Barrio La Torre 2,Complejo,Bº La Torre 2,"43,47379078669538","-3,815652745586572"
247,Parque Varadero,Piquio,Calle Armada Española,"43,454024343747626","-3,818119132589887"
2,Plaza de Las Estaciones,Plaza de las Estaciones - Bº la Torre,Plaza de Las Estaciones 1 ,"43,45914749073566","-3,81090421732844"
143,Los Ciruelos 27,A.Odriozola,Los Ciruelos 27,"43,45820759344127","-3,852474117286015"
144,Jose Maria Cossio 54,A.Odriozola,Jose Maria Cossio 54,"43,45897706216481","-3,848493814712208"
145,Jose Maria Cossio 33,A.Odriozola,Jose María Cossio 33,"43,459383849398094","-3,846211880094438"
146,Jose Maria Cossio 17,A.Odriozola,Jose Maria Cossio 17,"43,45966357485142","-3,843106224375788"
147,Jose Maria Cossio 1,A.Odriozola,Jose María Cossio 1,"43,45968709528319","-3,840887895621712"
148,Manuel Llano,A.Odriozola,Plaza Manuel LLano,"43,45793417316749","-3,841171527451399"
149,Instituto Torres Quevedo,A.Odriozola,Leonardo Torres Quevedo 5,"43,45699172664003","-3,836481790805253"
150,Cuatro Caminos,A.Odriozola,San Fernando frente nº 78,"43,45874377466746","-3,825386496983348"
151,Jesus de Monasterio 21,A.Odriozola,Jesus de Monasterio 21,"43,46170892688574","-3,812440567620814"
152,Ayuntamiento,A.Odriozola,Jesus de Monasterio,"43,461451511895454","-3,810048174563035"
134,Calle Alta 80,Valdecilla,Calle Alta nº 80,"43,45847199547866","-3,821672174776777"
135,Calle Argentina 7,Valdecilla,Calle Argentina nº 7,"43,45726919191927","-3,8235611000915126"
136,Plaza de Toros,Valdecilla,Calle Montevideo nº 3,"43,4567333549431","-3,826693520134026"
137,Calvo Sotelo 1,Miranda 5C1,Calvo Sotelo 1,"43,461472663030605","-3,809336778265831"
138,Corban,Consuelo Berges,Calle La Candia S/N,"43,46478636041442","-3,867429349395248"
139,Cruce con Rucandial,Consuelo Berges,Calle Julio Jaurena,"43,462844609982405","-3,865980968460424"
140,Glorieta de Adarzo,A.Odriozola,Calle Joaquin Rodrigo S/N,"43,45451583205345","-3,865550196320062"
141,Joaquin Rodrigo,A.Odriozola,Calle Joaquin Rodrigo S/N Carrefour ,"43,45619109397327","-3,861133299855959"
142,Los Ciruelos 47,A.Odriozola,Los Ciruelos 47,"43,45762883368345","-3,8555590476244745"
133,Calle Alta 56,Valdecilla,Calle Alta nº 56,"43,458987347987296","-3,817518662626632"
122,Las Esclavas,General Dávila,Perez Galdos 41,"43,4675047877325","-3,779474456270219"
123,Avenida Vicente Trueba 8,Complejo Deportivo,Avenida Vicente Trueba 8,"43,4558275495946","-3,856224861179068"
124,Virgen del Mar 18,Ciriego,Virgen del Mar 18,"43,46828742094508","-3,870261809356725"
125,Virgen del Mar 37,Plaza de las Estaciones,Virgen del Mar 37,"43,46915132859453","-3,87059094233108"
126,San Pedro del Mar 51,Estaciones,San Pedro del Mar 51,"43,47136446010364","-3,830312164810948"
127,Camping,El Faro,Avenida del Faro S/N,"43,48730937743914","-3,791492921885717"
129,San Fernando,A.Odriozola,San Fernando frente nº 22,"43,4602348842292","-3,8199545330737767"
130,Los Peligros,Bº Pesquero,C/ Severiano Ballesteros,"43,46388768504079","-3,782434317842653"
131,Calle Alta 28,Valdecilla,Calle Alta nº 28,"43,46029124317322","-3,8124035305296937"
132,Calle Alta 46,Valdecilla,Calle Alta nº 46,"43,4596731907309","-3,8154656227415695"
110,Avenida del faro,Estaciones,Avenida del Faro,"43,48503224955561","-3,792650408498884"
111,Avenida Parayas 14 ,Carrefour,Avenida Parayas 14,"43,44923505715522","-3,830902496330096"
112,Avenida Parayas 32,Carrefour,Avenida Parayas 32,"43,44489628485706","-3,8341003491196006"
113,Emilio Diaz Caneja ,Plaza las Estaciones,Emilio Diaz Caneja s/n,"43,46084805698287","-3,833239905300653"
114,Francisco Caceres ,Grupo Ateca,Francisco Caceres,"43,47784115338689","-3,797181151065824"
117,General Davila 15,Plaza Italia,General Davila 15,"43,46844390981986","-3,791633552206735"
118,Catedral,General Dávila,Calvo Sotelo,"43,46140496070051","-3,807243619751919"
119,General Davila 125,Tunel de Puertochico,General Davila nº 125,"43,46178847372921","-3,82890114631385"
120,Camarreal 135,Piquio,Camarreal nº 135,"43,444417081150505","-3,875283291832084"
121,Camarreal 136,Ojaiz,Camarreal 136,"43,4442458207104","-3,8756243815910456"
100,Nuevo Parque,Canalejas,Francisco Rivas Moreno,"43,44585093956861","-3,848378857075258"
101,San Martin Del Pino 13,Canalejas,San Martin Del Pino 13,"43,44373908490745","-3,8524920991877383"
102,Santiago el Mayor 9,Canalejas,Santiago el Mayor 9,"43,43978656329181","-3,8476683477642415"
103,Francisco Tomas y Valiente 23,Canalejas,Francisco Tomas Y Valiente 23,"43,43907534180218","-3,844226393537792"
104,Francisco Tomas y Valiente 11,Canalejas,Francisco Tomas y Valiente 11c,"43,43922588824509","-3,8422344875267527"
105,Puente la Marga,Canalejas,Jeronimo Sainz de la Maza,"43,45267469517627","-3,827746197963023"
106,Jeronimo Sainz de la Maza 9,Canalejas,Jeronimo Sainz de la Maza 9,"43,45602711251816","-3,8270449585190303"
107,Plaza de San Martin,Bº Pesquero,Reina Victoria 49,"43,46373314521463","-3,787805758251946"
108,Barrio Las Tejeras,Ojaiz,Calle Ojaiz 5,"43,43893399858402","-3,878331961361807"
109,Barrio La Torre 1,Tunel de Puertochico,Barrio La Torre nº 1,"43,47381977893942","-3,815286530521863"
